BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency,StrategicRegionId
BT171458,2019-07-11,2019-07-13,E107938,30826,Garbsen,2,384.52,24.91,EUR,GER100003
BT171461,2019-07-12,2019-07-12,E107969,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT171464,2019-07-12,2019-07-13,E107850,36318,Schwalmtal,1,0.0,24.05,EUR,GER100003
BT171465,2019-07-13,2019-07-13,E108643,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT171472,2019-07-13,2019-07-14,E107938,36284,Hohenroda,1,0.0,28.71,EUR,GER100003
BT171479,2019-07-13,2019-07-17,E107842,30826,Garbsen,4,733.92,32.15,EUR,GER100003
BT171481,2019-07-14,2019-07-16,E107652,36277,Schenklengsfeld,2,0.0,52.31,EUR,GER100003
BT171483,2019-07-15,2019-07-20,E108518,36266,Heringen,5,0.0,144.92,EUR,GER100003
BT171490,2019-07-15,2019-07-19,E108894,36282,Hauneck,4,0.0,125.73,EUR,GER100003
BT171491,2019-07-15,2019-07-16,E108245,36289,Friedewald,1,0.0,34.98,EUR,GER100003
BT171492,2019-07-15,2019-07-18,E108816,36287,Breitenbach,3,0.0,99.74,EUR,GER100003
BT171495,2019-07-15,2019-07-17,E107590,36284,Hohenroda,2,0.0,62.1,EUR,GER100003
BT171502,2019-07-16,2019-07-20,E108894,36280,Oberaula,4,0.0,136.48,EUR,GER100003
BT171508,2019-07-16,2019-07-18,E108894,36280,Oberaula,2,0.0,58.16,EUR,GER100003
BT171512,2019-07-17,2019-07-18,E107941,36286,Neuenstein,1,0.0,33.83,EUR,GER100003
BT171516,2019-07-17,2019-07-19,E107672,36318,Schwalmtal,2,0.0,51.46,EUR,GER100003
BT171518,2019-07-17,2019-07-19,E108676,36287,Breitenbach,2,0.0,68.41,EUR,GER100003
BT171521,2019-07-17,2019-07-21,E108305,30669,Hannover,4,637.61,32.96,EUR,GER100003
BT171524,2019-07-17,2019-07-18,E107821,30669,Hannover,1,195.62,34.42,EUR,GER100003
BT171529,2019-07-18,2019-07-19,E108943,36217,Ronshausen,1,0.0,26.74,EUR,GER100003
BT171531,2019-07-19,2019-07-22,E108331,36286,Neuenstein,3,0.0,77.26,EUR,GER100003
BT171534,2019-07-21,2019-07-23,E108286,36272,Niederaula,2,0.0,56.7,EUR,GER100003
BT171535,2019-07-22,2019-07-24,E107691,36217,Ronshausen,2,0.0,54.99,EUR,GER100003
BT171538,2019-07-23,2019-07-23,E108286,36282,Hauneck,0,0.0,0.0,EUR,GER100003
BT171543,2019-07-23,2019-07-28,E108643,30826,Garbsen,5,816.51,31.53,EUR,GER100003
BT171544,2019-07-23,2019-07-28,E108286,30823,Garbsen,5,786.86,31.67,EUR,GER100003
BT171545,2019-07-24,2019-07-31,E107882,30826,Garbsen,7,1083.27,34.52,EUR,GER100003
BT171551,2019-07-25,2019-07-27,E108232,36266,Heringen,2,0.0,64.92,EUR,GER100003
BT171554,2019-07-26,2019-07-30,E108543,36280,Oberaula,4,0.0,116.91,EUR,GER100003
BT171561,2019-07-26,2019-07-30,E108865,36286,Neuenstein,4,0.0,123.56,EUR,GER100003
BT171566,2019-07-26,2019-07-29,E109006,30826,Garbsen,3,613.6,30.24,EUR,GER100003
BT171573,2019-07-27,2019-07-31,E108943,36272,Niederaula,4,0.0,127.72,EUR,GER100003
BT171576,2019-07-27,2019-07-31,E108292,30826,Garbsen,4,614.7,26.08,EUR,GER100003
BT171580,2019-07-28,2019-07-31,E108655,36251,Bad Hersfeld,3,0.0,74.78,EUR,GER100003
BT171586,2019-07-28,2019-07-30,E108935,36284,Hohenroda,2,0.0,63.32,EUR,GER100003
BT171592,2019-07-28,2019-07-29,E108800,36277,Schenklengsfeld,1,0.0,26.88,EUR,GER100003
BT171600,2019-07-28,2019-08-05,E108042,30823,Garbsen,8,1517.78,27.3,EUR,GER100003
BT171605,2019-07-29,2019-08-03,E107653,36286,Neuenstein,5,0.0,124.93,EUR,GER100003
BT171611,2019-07-30,2019-08-04,E108824,36269,Philippsthal,5,0.0,139.35,EUR,GER100003
BT171617,2019-07-30,2019-07-31,E108943,36217,Ronshausen,1,0.0,27.76,EUR,GER100003
BT171619,2019-07-30,2019-07-30,E107836,36275,Kirchheim,0,0.0,0.0,EUR,GER100003
BT171622,2019-07-30,2019-08-02,E108543,36272,Niederaula,3,0.0,97.42,EUR,GER100003
BT171624,2019-07-30,2019-08-03,E108286,36275,Kirchheim,4,0.0,141.95,EUR,GER100003
BT171632,2019-07-30,2019-08-02,E107882,30826,Garbsen,3,522.12,28.91,EUR,GER100003
BT171637,2019-07-30,2019-08-03,E109006,30826,Garbsen,4,645.26,29.19,EUR,GER100003
BT171641,2019-08-01,2019-08-04,E108543,36284,Hohenroda,3,0.0,90.19,EUR,GER100003
BT171642,2019-08-01,2019-08-05,E107936,36287,Breitenbach,4,0.0,102.86,EUR,GER100003
BT171643,2019-08-01,2019-08-04,E108543,30823,Garbsen,3,578.74,25.71,EUR,GER100003
BT171645,2019-08-02,2019-08-05,E108800,36272,Niederaula,3,0.0,92.56,EUR,GER100003
BT171651,2019-08-03,2019-08-07,E107882,30826,Garbsen,4,712.88,31.12,EUR,GER100003
BT171654,2019-08-03,2019-08-12,E108643,30826,Garbsen,9,1411.21,34.07,EUR,GER100003
BT171661,2019-08-04,2019-08-04,E107969,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT171667,2019-08-05,2019-08-08,E107958,36217,Ronshausen,3,0.0,84.02,EUR,GER100003
BT171671,2019-08-05,2019-08-05,E108042,36275,Kirchheim,0,0.0,0.0,EUR,GER100003
BT171675,2019-08-06,2019-08-09,E108042,36277,Schenklengsfeld,3,0.0,92.78,EUR,GER100003
BT171681,2019-08-06,2019-08-14,E108286,30826,Garbsen,8,1376.87,28.9,EUR,GER100003
BT171687,2019-08-07,2019-08-10,E108543,30669,Hannover,3,479.86,26.02,EUR,GER100003
BT171691,2019-08-08,2019-08-09,E108101,36318,Schwalmtal,1,0.0,31.39,EUR,GER100003
BT171697,2019-08-09,2019-08-12,E108232,36266,Heringen,3,0.0,83.67,EUR,GER100003
BT171701,2019-08-09,2019-08-13,E107842,36272,Niederaula,4,0.0,127.89,EUR,GER100003
BT171702,2019-08-09,2019-08-14,E107938,30669,Hannover,5,806.2,33.68,EUR,GER100003
BT171706,2019-08-10,2019-08-14,E108292,36275,Kirchheim,4,0.0,140.38,EUR,GER100003
BT171710,2019-08-10,2019-08-15,E108185,36289,Friedewald,5,0.0,173.13,EUR,GER100003
BT171712,2019-08-12,2019-08-15,E107681,36219,Cornberg,3,0.0,74.67,EUR,GER100003
BT171715,2019-08-12,2019-08-21,E108292,30669,Hannover,9,1679.3,25.86,EUR,GER100003
BT171716,2019-08-13,2019-08-16,E107590,36286,Neuenstein,3,0.0,82.27,EUR,GER100003
BT171717,2019-08-14,2019-08-16,E108477,36269,Philippsthal,2,0.0,53.98,EUR,GER100003
BT171725,2019-08-14,2019-08-18,E107763,36280,Oberaula,4,0.0,109.64,EUR,GER100003
BT171730,2019-08-15,2019-08-19,E107590,36318,Schwalmtal,4,0.0,116.07,EUR,GER100003
BT171738,2019-08-16,2019-08-20,E108228,36217,Ronshausen,4,0.0,130.55,EUR,GER100003
BT171746,2019-08-16,2019-08-19,E107821,36277,Schenklengsfeld,3,0.0,102.87,EUR,GER100003
BT171751,2019-08-16,2019-08-17,E108331,36304,Alsfeld,1,0.0,27.31,EUR,GER100003
BT171758,2019-08-18,2019-08-22,E107969,36272,Niederaula,4,0.0,142.16,EUR,GER100003
BT171766,2019-08-18,2019-08-20,E107938,36280,Oberaula,2,0.0,67.16,EUR,GER100003
BT171773,2019-08-18,2019-08-19,E109006,36280,Oberaula,1,0.0,25.77,EUR,GER100003
BT171776,2019-08-19,2019-08-22,E108850,36217,Ronshausen,3,0.0,101.27,EUR,GER100003
BT171782,2019-08-20,2019-08-21,E107969,36269,Philippsthal,1,0.0,25.18,EUR,GER100003
BT171788,2019-08-20,2019-08-25,E108943,36272,Niederaula,5,0.0,126.67,EUR,GER100003
BT171789,2019-08-20,2019-08-26,E109006,30823,Garbsen,6,1076.92,26.89,EUR,GER100003
BT171793,2019-08-21,2019-08-23,E108477,36269,Philippsthal,2,0.0,53.56,EUR,GER100003
BT171795,2019-08-21,2019-08-23,E107763,36280,Oberaula,2,0.0,61.67,EUR,GER100003
BT171802,2019-08-21,2019-08-22,E107938,36280,Oberaula,1,0.0,31.21,EUR,GER100003
BT171803,2019-08-22,2019-08-26,E107691,36266,Heringen,4,0.0,133.89,EUR,GER100003
BT171809,2019-08-22,2019-08-29,E108352,30669,Hannover,7,1367.18,24.79,EUR,GER100003
BT171811,2019-08-23,2019-08-24,E107958,36269,Philippsthal,1,0.0,33.21,EUR,GER100003
BT171812,2019-08-23,2019-08-23,E107652,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT171817,2019-08-23,2019-08-26,E107837,36304,Alsfeld,3,0.0,77.55,EUR,GER100003
BT171818,2019-08-23,2019-08-26,E108543,30823,Garbsen,3,525.02,25.67,EUR,GER100003
BT171823,2019-08-24,2019-08-28,E108824,36269,Philippsthal,4,0.0,104.01,EUR,GER100003
BT171830,2019-08-24,2019-08-27,E107886,36219,Cornberg,3,0.0,92.59,EUR,GER100003
BT171836,2019-08-24,2019-08-26,E109006,36282,Hauneck,2,0.0,61.05,EUR,GER100003
BT171842,2019-08-24,2019-08-25,E107842,30826,Garbsen,1,190.43,28.01,EUR,GER100003
BT171849,2019-08-25,2019-08-30,E107938,36275,Kirchheim,5,0.0,154.74,EUR,GER100003
BT171853,2019-08-25,2019-08-25,E107821,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT171859,2019-08-27,2019-08-29,E108935,36272,Niederaula,2,0.0,65.86,EUR,GER100003
BT171865,2019-08-27,2019-08-30,E109006,30669,Hannover,3,555.51,33.81,EUR,GER100003
BT171866,2019-08-28,2019-09-02,E108402,36318,Schwalmtal,5,0.0,145.69,EUR,GER100003
BT171870,2019-08-29,2019-09-01,E107653,36286,Neuenstein,3,0.0,88.95,EUR,GER100003
BT171875,2019-08-29,2019-09-02,E107821,30826,Garbsen,4,720.98,26.35,EUR,GER100003
BT171880,2019-08-30,2019-08-30,E109010,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT171886,2019-08-30,2019-09-03,E107969,36217,Ronshausen,4,0.0,116.1,EUR,GER100003
BT171894,2019-08-31,2019-09-02,E108286,30826,Garbsen,2,372.8,31.33,EUR,GER100003
BT171902,2019-09-01,2019-09-06,E107653,36286,Neuenstein,5,0.0,175.92,EUR,GER100003
BT171909,2019-09-02,2019-09-05,E107850,36318,Schwalmtal,3,0.0,78.77,EUR,GER100003
BT171914,2019-09-03,2019-09-03,E108292,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT171919,2019-09-03,2019-09-08,E108252,36318,Schwalmtal,5,0.0,163.04,EUR,GER100003
BT171926,2019-09-03,2019-09-08,E107850,36287,Breitenbach,5,0.0,120.87,EUR,GER100003
BT171930,2019-09-03,2019-09-05,E107590,36284,Hohenroda,2,0.0,51.97,EUR,GER100003
BT171933,2019-09-04,2019-09-08,E107958,36269,Philippsthal,4,0.0,97.74,EUR,GER100003
BT171935,2019-09-04,2019-09-06,E107590,36286,Neuenstein,2,0.0,69.73,EUR,GER100003
BT171936,2019-09-05,2019-09-05,E108564,36304,Alsfeld,0,0.0,0.0,EUR,GER100003
BT171937,2019-09-05,2019-09-07,E108800,30826,Garbsen,2,313.2,31.72,EUR,GER100003
BT171939,2019-09-06,2019-09-08,E107882,36272,Niederaula,2,0.0,71.77,EUR,GER100003
BT171943,2019-09-06,2019-09-11,E108331,36318,Schwalmtal,5,0.0,149.95,EUR,GER100003
BT171950,2019-09-07,2019-09-09,E108655,36269,Philippsthal,2,0.0,50.66,EUR,GER100003
BT171954,2019-09-07,2019-09-11,E108331,36318,Schwalmtal,4,0.0,141.72,EUR,GER100003
BT171956,2019-09-07,2019-09-14,E108935,30826,Garbsen,7,1076.1,34.76,EUR,GER100003
BT171961,2019-09-08,2019-09-10,E108477,36269,Philippsthal,2,0.0,62.39,EUR,GER100003
BT171966,2019-09-08,2019-09-09,E107842,30823,Garbsen,1,174.47,32.86,EUR,GER100003
BT171967,2019-09-09,2019-09-12,E107652,36284,Hohenroda,3,0.0,73.42,EUR,GER100003
BT171975,2019-09-09,2019-09-11,E108042,36284,Hohenroda,2,0.0,64.03,EUR,GER100003
BT171977,2019-09-09,2019-09-11,E108185,36318,Schwalmtal,2,0.0,51.49,EUR,GER100003
BT171983,2019-09-09,2019-09-11,E108816,36286,Neuenstein,2,0.0,69.98,EUR,GER100003
BT171991,2019-09-10,2019-09-10,E108943,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT171994,2019-09-10,2019-09-15,E107821,30823,Garbsen,5,919.88,27.47,EUR,GER100003
BT172002,2019-09-10,2019-09-16,E107763,30823,Garbsen,6,931.52,25.03,EUR,GER100003
BT172003,2019-09-10,2019-09-12,E107882,30669,Hannover,2,373.86,32.53,EUR,GER100003
BT172008,2019-09-11,2019-09-15,E108865,36289,Friedewald,4,0.0,131.27,EUR,GER100003
BT172012,2019-09-12,2019-09-16,E108402,36318,Schwalmtal,4,0.0,118.01,EUR,GER100003
BT172013,2019-09-13,2019-09-16,E107681,36217,Ronshausen,3,0.0,92.31,EUR,GER100003
BT172020,2019-09-13,2019-09-17,E107763,36284,Hohenroda,4,0.0,127.1,EUR,GER100003
BT172021,2019-09-14,2019-09-19,E107882,36277,Schenklengsfeld,5,0.0,177.19,EUR,GER100003
BT172029,2019-09-14,2019-09-15,E108292,36282,Hauneck,1,0.0,29.0,EUR,GER100003
BT172032,2019-09-16,2019-09-21,E109010,36251,Bad Hersfeld,5,0.0,162.49,EUR,GER100003
BT172039,2019-09-16,2019-09-16,E108676,36289,Friedewald,0,0.0,0.0,EUR,GER100003
BT172040,2019-09-16,2019-09-23,E107882,30826,Garbsen,7,1307.21,28.67,EUR,GER100003
BT172043,2019-09-17,2019-09-22,E107691,36266,Heringen,5,0.0,151.12,EUR,GER100003
BT172051,2019-09-18,2019-09-19,E108824,36272,Niederaula,1,0.0,30.92,EUR,GER100003
BT172058,2019-09-18,2019-09-19,E108232,36266,Heringen,1,0.0,29.57,EUR,GER100003
BT172066,2019-09-18,2019-09-21,E108982,36318,Schwalmtal,3,0.0,77.24,EUR,GER100003
BT172068,2019-09-18,2019-09-23,E108935,30669,Hannover,5,786.24,32.72,EUR,GER100003
BT172076,2019-09-18,2019-09-20,E108042,30669,Hannover,2,358.68,24.31,EUR,GER100003
BT172079,2019-09-19,2019-09-21,E107653,36318,Schwalmtal,2,0.0,48.7,EUR,GER100003
BT172087,2019-09-19,2019-09-24,E108331,36286,Neuenstein,5,0.0,157.87,EUR,GER100003
BT172092,2019-09-19,2019-09-19,E108816,36318,Schwalmtal,0,0.0,0.0,EUR,GER100003
BT172098,2019-09-20,2019-09-22,E108865,36304,Alsfeld,2,0.0,53.0,EUR,GER100003
BT172106,2019-09-21,2019-09-25,E107763,30823,Garbsen,4,672.96,28.9,EUR,GER100003
BT172111,2019-09-22,2019-09-23,E108655,36272,Niederaula,1,0.0,29.04,EUR,GER100003
BT172119,2019-09-22,2019-09-22,E108655,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT172122,2019-09-23,2019-09-28,E108477,36251,Bad Hersfeld,5,0.0,121.08,EUR,GER100003
BT172130,2019-09-23,2019-09-24,E108352,36277,Schenklengsfeld,1,0.0,24.87,EUR,GER100003
BT172138,2019-09-23,2019-09-28,E107837,36289,Friedewald,5,0.0,142.74,EUR,GER100003
BT172145,2019-09-24,2019-09-27,E107601,36269,Philippsthal,3,0.0,80.46,EUR,GER100003
BT172149,2019-09-24,2019-09-29,E108543,36275,Kirchheim,5,0.0,168.18,EUR,GER100003
BT172156,2019-09-25,2019-09-27,E108286,36272,Niederaula,2,0.0,53.63,EUR,GER100003
BT172160,2019-09-25,2019-09-30,E108352,36277,Schenklengsfeld,5,0.0,176.33,EUR,GER100003
BT172161,2019-09-26,2019-10-01,E108387,36217,Ronshausen,5,0.0,149.33,EUR,GER100003
BT172167,2019-09-26,2019-10-03,E108286,30823,Garbsen,7,1221.27,27.35,EUR,GER100003
BT172171,2019-09-27,2019-09-28,E108042,36282,Hauneck,1,0.0,24.71,EUR,GER100003
BT172178,2019-09-27,2019-10-04,E108543,30669,Hannover,7,1129.63,32.07,EUR,GER100003
BT172184,2019-09-28,2019-09-28,E107623,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT172191,2019-09-29,2019-10-04,E108042,36284,Hohenroda,5,0.0,174.16,EUR,GER100003
BT172198,2019-09-30,2019-10-01,E107691,36219,Cornberg,1,0.0,30.34,EUR,GER100003
BT172205,2019-10-01,2019-10-02,E108101,36286,Neuenstein,1,0.0,28.38,EUR,GER100003
BT172208,2019-10-01,2019-10-03,E108676,36304,Alsfeld,2,0.0,56.03,EUR,GER100003
BT172210,2019-10-02,2019-10-04,E107958,36272,Niederaula,2,0.0,55.21,EUR,GER100003
BT172217,2019-10-03,2019-10-06,E107882,36282,Hauneck,3,0.0,96.69,EUR,GER100003
BT172225,2019-10-03,2019-10-06,E108816,36286,Neuenstein,3,0.0,77.59,EUR,GER100003
BT172228,2019-10-03,2019-10-08,E108894,30823,Garbsen,5,774.62,26.51,EUR,GER100003
BT172232,2019-10-04,2019-10-08,E108477,36272,Niederaula,4,0.0,143.51,EUR,GER100003
BT172233,2019-10-05,2019-10-09,E107850,36304,Alsfeld,4,0.0,136.94,EUR,GER100003
BT172237,2019-10-05,2019-10-06,E108042,30669,Hannover,1,162.76,34.7,EUR,GER100003
BT172244,2019-10-06,2019-10-09,E107763,36275,Kirchheim,3,0.0,93.97,EUR,GER100003
BT172249,2019-10-06,2019-10-07,E107763,36275,Kirchheim,1,0.0,33.47,EUR,GER100003
BT172252,2019-10-06,2019-10-09,E107672,36304,Alsfeld,3,0.0,73.18,EUR,GER100003
BT172253,2019-10-06,2019-10-07,E108865,36287,Breitenbach,1,0.0,30.4,EUR,GER100003
BT172254,2019-10-06,2019-10-10,E107821,30823,Garbsen,4,626.83,32.26,EUR,GER100003
BT172259,2019-10-07,2019-10-12,E107882,36275,Kirchheim,5,0.0,140.95,EUR,GER100003
BT172264,2019-10-07,2019-10-16,E108305,30669,Hannover,9,1808.48,33.72,EUR,GER100003
BT172272,2019-10-08,2019-10-08,E108477,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT172280,2019-10-08,2019-10-13,E108042,30823,Garbsen,5,923.59,26.07,EUR,GER100003
BT172287,2019-10-09,2019-10-13,E107836,30823,Garbsen,4,788.1,30.44,EUR,GER100003
BT172295,2019-10-10,2019-10-13,E108850,36269,Philippsthal,3,0.0,100.49,EUR,GER100003
BT172301,2019-10-10,2019-10-13,E108655,36272,Niederaula,3,0.0,97.65,EUR,GER100003
BT172304,2019-10-10,2019-10-11,E108352,36280,Oberaula,1,0.0,28.08,EUR,GER100003
BT172312,2019-10-10,2019-10-14,E108800,36284,Hohenroda,4,0.0,109.98,EUR,GER100003
BT172315,2019-10-10,2019-10-11,E108245,36304,Alsfeld,1,0.0,26.54,EUR,GER100003
BT172316,2019-10-10,2019-10-15,E107590,36304,Alsfeld,5,0.0,146.79,EUR,GER100003
BT172323,2019-10-10,2019-10-15,E108245,36289,Friedewald,5,0.0,173.04,EUR,GER100003
BT172327,2019-10-10,2019-10-11,E107842,30823,Garbsen,1,165.88,25.28,EUR,GER100003
BT172334,2019-10-11,2019-10-16,E108655,36266,Heringen,5,0.0,161.85,EUR,GER100003
BT172336,2019-10-11,2019-10-15,E108894,36277,Schenklengsfeld,4,0.0,140.14,EUR,GER100003
BT172342,2019-10-11,2019-10-16,E108643,36282,Hauneck,5,0.0,142.07,EUR,GER100003
BT172347,2019-10-12,2019-10-21,E108643,30826,Garbsen,9,1858.55,35.62,EUR,GER100003
BT172355,2019-10-13,2019-10-15,E107601,36251,Bad Hersfeld,2,0.0,66.97,EUR,GER100003
BT172362,2019-10-13,2019-10-17,E108352,36277,Schenklengsfeld,4,0.0,115.91,EUR,GER100003
BT172363,2019-10-13,2019-10-14,E108233,36287,Breitenbach,1,0.0,28.52,EUR,GER100003
BT172369,2019-10-15,2019-10-20,E107836,36280,Oberaula,5,0.0,127.66,EUR,GER100003
BT172370,2019-10-15,2019-10-20,E108894,36284,Hohenroda,5,0.0,175.38,EUR,GER100003
BT172374,2019-10-15,2019-10-18,E108252,36287,Breitenbach,3,0.0,101.96,EUR,GER100003
BT172381,2019-10-16,2019-10-20,E108982,36304,Alsfeld,4,0.0,135.22,EUR,GER100003
BT172389,2019-10-16,2019-10-22,E107623,30826,Garbsen,6,1216.04,25.47,EUR,GER100003
BT172395,2019-10-17,2019-10-23,E107652,30826,Garbsen,6,1171.95,33.1,EUR,GER100003
BT172403,2019-10-17,2019-10-25,E108352,30826,Garbsen,8,1416.65,30.28,EUR,GER100003
BT172407,2019-10-18,2019-10-22,E108564,36304,Alsfeld,4,0.0,101.82,EUR,GER100003
BT172409,2019-10-22,2019-10-25,E108387,36251,Bad Hersfeld,3,0.0,88.62,EUR,GER100003
BT172417,2019-10-22,2019-10-24,E108865,36304,Alsfeld,2,0.0,55.18,EUR,GER100003
BT172420,2019-10-23,2019-10-25,E107691,36217,Ronshausen,2,0.0,62.23,EUR,GER100003
BT172428,2019-10-23,2019-10-23,E108228,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT172433,2019-10-23,2019-10-24,E108477,36217,Ronshausen,1,0.0,34.56,EUR,GER100003
BT172440,2019-10-23,2019-10-26,E108643,30669,Hannover,3,616.06,27.5,EUR,GER100003
BT172441,2019-10-23,2019-10-26,E108292,30823,Garbsen,3,568.4,32.44,EUR,GER100003
BT172447,2019-10-24,2019-10-26,E108800,30669,Hannover,2,380.48,25.95,EUR,GER100003
BT172450,2019-10-25,2019-10-25,E107886,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT172453,2019-10-25,2019-10-26,E107652,36282,Hauneck,1,0.0,34.02,EUR,GER100003
BT172455,2019-10-25,2019-10-26,E108865,36289,Friedewald,1,0.0,35.57,EUR,GER100003
BT172458,2019-10-25,2019-10-27,E108564,36287,Breitenbach,2,0.0,62.43,EUR,GER100003
BT172461,2019-10-26,2019-10-29,E108232,36217,Ronshausen,3,0.0,104.76,EUR,GER100003
BT172463,2019-10-26,2019-10-28,E108305,30823,Garbsen,2,371.29,24.81,EUR,GER100003
BT172464,2019-10-27,2019-10-31,E108228,36217,Ronshausen,4,0.0,140.31,EUR,GER100003
BT172471,2019-10-27,2019-10-31,E108477,36272,Niederaula,4,0.0,137.99,EUR,GER100003
BT172476,2019-10-27,2019-10-31,E107672,36289,Friedewald,4,0.0,133.86,EUR,GER100003
BT172477,2019-10-27,2019-10-31,E107653,36286,Neuenstein,4,0.0,103.66,EUR,GER100003
BT172482,2019-10-28,2019-11-01,E108676,36284,Hohenroda,4,0.0,121.61,EUR,GER100003
BT172484,2019-10-28,2019-10-31,E108292,30823,Garbsen,3,485.62,34.74,EUR,GER100003
BT172490,2019-10-28,2019-11-05,E108800,30823,Garbsen,8,1633.99,24.37,EUR,GER100003
BT172492,2019-10-29,2019-10-30,E107842,36284,Hohenroda,1,0.0,29.27,EUR,GER100003
BT172497,2019-10-31,2019-10-31,E107958,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT172504,2019-10-31,2019-11-03,E107763,36277,Schenklengsfeld,3,0.0,77.16,EUR,GER100003
BT172508,2019-10-31,2019-11-01,E108935,36275,Kirchheim,1,0.0,34.65,EUR,GER100003
BT172516,2019-10-31,2019-11-03,E107842,36277,Schenklengsfeld,3,0.0,101.0,EUR,GER100003
BT172519,2019-10-31,2019-11-05,E107936,36286,Neuenstein,5,0.0,170.55,EUR,GER100003
BT172520,2019-10-31,2019-10-31,E108676,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT172526,2019-11-01,2019-11-05,E108655,36266,Heringen,4,0.0,108.35,EUR,GER100003
BT172533,2019-11-01,2019-11-05,E107886,36269,Philippsthal,4,0.0,127.94,EUR,GER100003
BT172535,2019-11-01,2019-11-04,E107821,36277,Schenklengsfeld,3,0.0,99.72,EUR,GER100003
BT172543,2019-11-01,2019-11-03,E107850,36318,Schwalmtal,2,0.0,71.24,EUR,GER100003
BT172545,2019-11-02,2019-11-07,E108824,36251,Bad Hersfeld,5,0.0,130.61,EUR,GER100003
BT172548,2019-11-02,2019-11-02,E107969,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT172556,2019-11-02,2019-11-07,E107652,36284,Hohenroda,5,0.0,120.74,EUR,GER100003
BT172561,2019-11-04,2019-11-07,E107821,36277,Schenklengsfeld,3,0.0,102.16,EUR,GER100003
BT172568,2019-11-04,2019-11-09,E107836,30823,Garbsen,5,894.1,27.23,EUR,GER100003
BT172574,2019-11-05,2019-11-06,E108286,36280,Oberaula,1,0.0,26.97,EUR,GER100003
BT172576,2019-11-05,2019-11-08,E108935,36282,Hauneck,3,0.0,76.78,EUR,GER100003
BT172584,2019-11-05,2019-11-06,E107836,36284,Hohenroda,1,0.0,24.49,EUR,GER100003
BT172590,2019-11-07,2019-11-07,E107691,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT172596,2019-11-07,2019-11-11,E107623,36282,Hauneck,4,0.0,139.77,EUR,GER100003
BT172604,2019-11-08,2019-11-09,E108233,36304,Alsfeld,1,0.0,34.35,EUR,GER100003
BT172605,2019-11-08,2019-11-12,E108935,30669,Hannover,4,817.19,27.64,EUR,GER100003
BT172608,2019-11-09,2019-11-11,E107681,36251,Bad Hersfeld,2,0.0,49.49,EUR,GER100003
BT172616,2019-11-09,2019-11-12,E108352,30823,Garbsen,3,467.38,27.55,EUR,GER100003
BT172621,2019-11-10,2019-11-14,E108676,36284,Hohenroda,4,0.0,97.07,EUR,GER100003
BT172627,2019-11-10,2019-11-10,E108982,36286,Neuenstein,0,0.0,0.0,EUR,GER100003
BT172629,2019-11-10,2019-11-19,E108894,30669,Hannover,9,1662.18,29.72,EUR,GER100003
BT172631,2019-11-11,2019-11-15,E107836,36277,Schenklengsfeld,4,0.0,130.86,EUR,GER100003
BT172635,2019-11-11,2019-11-13,E107837,36286,Neuenstein,2,0.0,68.08,EUR,GER100003
BT172642,2019-11-13,2019-11-14,E108800,30669,Hannover,1,166.56,29.18,EUR,GER100003
BT172646,2019-11-14,2019-11-16,E108935,36284,Hohenroda,2,0.0,63.3,EUR,GER100003
BT172648,2019-11-15,2019-11-16,E108387,36219,Cornberg,1,0.0,30.7,EUR,GER100003
BT172651,2019-11-15,2019-11-19,E108943,36217,Ronshausen,4,0.0,102.57,EUR,GER100003
BT172653,2019-11-15,2019-11-17,E108286,36275,Kirchheim,2,0.0,65.75,EUR,GER100003
BT172656,2019-11-15,2019-11-17,E107842,36277,Schenklengsfeld,2,0.0,69.56,EUR,GER100003
BT172659,2019-11-15,2019-11-20,E108101,36286,Neuenstein,5,0.0,158.84,EUR,GER100003
BT172662,2019-11-15,2019-11-18,E108101,36284,Hohenroda,3,0.0,85.48,EUR,GER100003
BT172670,2019-11-15,2019-11-16,E108865,36286,Neuenstein,1,0.0,34.58,EUR,GER100003
BT172675,2019-11-16,2019-11-20,E108477,36266,Heringen,4,0.0,123.24,EUR,GER100003
BT172679,2019-11-16,2019-11-19,E108655,36269,Philippsthal,3,0.0,74.83,EUR,GER100003
BT172684,2019-11-16,2019-11-22,E107836,30826,Garbsen,6,1147.17,25.18,EUR,GER100003
