BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode_x,City_x,OvernightStays,HotelCosts,TravelCosts,Currency_x,BranchId,Position,HiredOn,Salary,Currency_y,StrategicRegionId,City_y,PostalCode_y,Latitude,Longitude,OfficeSpaces,Dest_PC,Dest_City,Dest,Response Garbsen,Response Hannover,ResponseModGarbsen,ResponseModHannover,DistanceGarbsen,DurationGarbsen,DistanceHannover,DurationHannover,Garbsen_minutes,Hannover_minutes,UHC Garbsen,UHC Hannover
BT120187,2002-05-13,2002-05-20,E107601,37355,Vollenborn,7,1261.02,28.83,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,37355,Vollenborn,37355%2C%20Vollenborn,"{
   ""destination_addresses"" : [ ""Vollenborn, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""204 km"",
                  ""value"" : 203977
               },
               ""duration"" : {
                  ""text"" : ""2 hours 13 mins"",
                  ""value"" : 7997
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Vollenborn, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""185 km"",
                  ""value"" : 185197
               },
               ""duration"" : {
                  ""text"" : ""2 hours 9 mins"",
                  ""value"" : 7721
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Vollenborn, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '204 km', 'value': 203977}, 'duration': {'text': '2 hours 13 mins', 'value': 7997}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Vollenborn, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '185 km', 'value': 185197}, 'duration': {'text': '2 hours 9 mins', 'value': 7721}, 'status': 'OK'}]}], 'status': 'OK'}",204 km,2 hours 13 mins,185 km,2 hours 9 mins,133,129,1261.02,1261.02
BT120915,2002-08-10,2002-08-17,E107601,56858,Liesenich,7,1233.02,28.65,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,56858,Liesenich,56858%2C%20Liesenich,"{
   ""destination_addresses"" : [ ""Liesenich, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""421 km"",
                  ""value"" : 421197
               },
               ""duration"" : {
                  ""text"" : ""4 hours 40 mins"",
                  ""value"" : 16820
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Liesenich, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""428 km"",
                  ""value"" : 427922
               },
               ""duration"" : {
                  ""text"" : ""4 hours 48 mins"",
                  ""value"" : 17288
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Liesenich, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '421 km', 'value': 421197}, 'duration': {'text': '4 hours 40 mins', 'value': 16820}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Liesenich, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '428 km', 'value': 427922}, 'duration': {'text': '4 hours 48 mins', 'value': 17288}, 'status': 'OK'}]}], 'status': 'OK'}",421 km,4 hours 40 mins,428 km,4 hours 48 mins,280,288,1233.02,1233.02
BT119834,2002-04-03,2002-04-06,E107652,56858,Liesenich,3,569.5,31.97,EUR,B100008,Consultant,1997-04-07,128780.57,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,56858,Liesenich,56858%2C%20Liesenich,"{
   ""destination_addresses"" : [ ""Liesenich, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""421 km"",
                  ""value"" : 421197
               },
               ""duration"" : {
                  ""text"" : ""4 hours 40 mins"",
                  ""value"" : 16820
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Liesenich, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""428 km"",
                  ""value"" : 427922
               },
               ""duration"" : {
                  ""text"" : ""4 hours 48 mins"",
                  ""value"" : 17288
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Liesenich, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '421 km', 'value': 421197}, 'duration': {'text': '4 hours 40 mins', 'value': 16820}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Liesenich, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '428 km', 'value': 427922}, 'duration': {'text': '4 hours 48 mins', 'value': 17288}, 'status': 'OK'}]}], 'status': 'OK'}",421 km,4 hours 40 mins,428 km,4 hours 48 mins,280,288,569.5,569.5
BT162267,2016-08-03,2016-08-10,E108292,56858,Liesenich,7,1259.05,27.78,EUR,B100008,Consultant,2009-09-04,90785.22,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,56858,Liesenich,56858%2C%20Liesenich,"{
   ""destination_addresses"" : [ ""Liesenich, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""421 km"",
                  ""value"" : 421197
               },
               ""duration"" : {
                  ""text"" : ""4 hours 40 mins"",
                  ""value"" : 16820
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Liesenich, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""428 km"",
                  ""value"" : 427922
               },
               ""duration"" : {
                  ""text"" : ""4 hours 48 mins"",
                  ""value"" : 17288
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Liesenich, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '421 km', 'value': 421197}, 'duration': {'text': '4 hours 40 mins', 'value': 16820}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Liesenich, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '428 km', 'value': 427922}, 'duration': {'text': '4 hours 48 mins', 'value': 17288}, 'status': 'OK'}]}], 'status': 'OK'}",421 km,4 hours 40 mins,428 km,4 hours 48 mins,280,288,1259.05,1259.05
BT121329,2002-10-03,2002-10-12,E107601,37318,Birkenfelde,9,1641.59,28.22,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,37318,Birkenfelde,37318%2C%20Birkenfelde,"{
   ""destination_addresses"" : [ ""37318 Birkenfelde, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""172 km"",
                  ""value"" : 171580
               },
               ""duration"" : {
                  ""text"" : ""1 hour 54 mins"",
                  ""value"" : 6820
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""37318 Birkenfelde, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""153 km"",
                  ""value"" : 152800
               },
               ""duration"" : {
                  ""text"" : ""1 hour 49 mins"",
                  ""value"" : 6545
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37318 Birkenfelde, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '172 km', 'value': 171580}, 'duration': {'text': '1 hour 54 mins', 'value': 6820}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['37318 Birkenfelde, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '153 km', 'value': 152800}, 'duration': {'text': '1 hour 49 mins', 'value': 6545}, 'status': 'OK'}]}], 'status': 'OK'}",172 km,1 hour 54 mins,153 km,1 hour 49 mins,114,109,1641.59,1641.59
BT148482,2011-11-23,2011-11-26,E107653,37318,Birkenfelde,3,491.09,29.92,EUR,B100009,Consultant,1997-05-17,128780.57,EUR,GER100003,Bochum Südwest,44795,51.449197,7.195777899999999,21,37318,Birkenfelde,37318%2C%20Birkenfelde,"{
   ""destination_addresses"" : [ ""37318 Birkenfelde, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""172 km"",
                  ""value"" : 171580
               },
               ""duration"" : {
                  ""text"" : ""1 hour 54 mins"",
                  ""value"" : 6820
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""37318 Birkenfelde, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""153 km"",
                  ""value"" : 152800
               },
               ""duration"" : {
                  ""text"" : ""1 hour 49 mins"",
                  ""value"" : 6545
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37318 Birkenfelde, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '172 km', 'value': 171580}, 'duration': {'text': '1 hour 54 mins', 'value': 6820}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['37318 Birkenfelde, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '153 km', 'value': 152800}, 'duration': {'text': '1 hour 49 mins', 'value': 6545}, 'status': 'OK'}]}], 'status': 'OK'}",172 km,1 hour 54 mins,153 km,1 hour 49 mins,114,109,491.09,491.09
BT121362,2002-10-07,2002-10-15,E107601,56729,Boos,8,1527.16,25.55,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,56729,Boos,56729%2C%20Boos,"{
   ""destination_addresses"" : [ ""56729 Boos, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""384 km"",
                  ""value"" : 384161
               },
               ""duration"" : {
                  ""text"" : ""4 hours 8 mins"",
                  ""value"" : 14881
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""56729 Boos, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""391 km"",
                  ""value"" : 390886
               },
               ""duration"" : {
                  ""text"" : ""4 hours 16 mins"",
                  ""value"" : 15349
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['56729 Boos, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '384 km', 'value': 384161}, 'duration': {'text': '4 hours 8 mins', 'value': 14881}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['56729 Boos, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '391 km', 'value': 390886}, 'duration': {'text': '4 hours 16 mins', 'value': 15349}, 'status': 'OK'}]}], 'status': 'OK'}",384 km,4 hours 8 mins,391 km,4 hours 16 mins,248,256,1527.16,1527.16
BT121635,2002-11-02,2002-11-07,E107601,55758,Hottenbach,5,905.19,32.53,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,55758,Hottenbach,55758%2C%20Hottenbach,"{
   ""destination_addresses"" : [ ""55758 Hottenbach, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""477 km"",
                  ""value"" : 476670
               },
               ""duration"" : {
                  ""text"" : ""5 hours 5 mins"",
                  ""value"" : 18283
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""55758 Hottenbach, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""483 km"",
                  ""value"" : 483395
               },
               ""duration"" : {
                  ""text"" : ""5 hours 13 mins"",
                  ""value"" : 18751
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55758 Hottenbach, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '477 km', 'value': 476670}, 'duration': {'text': '5 hours 5 mins', 'value': 18283}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['55758 Hottenbach, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '483 km', 'value': 483395}, 'duration': {'text': '5 hours 13 mins', 'value': 18751}, 'status': 'OK'}]}], 'status': 'OK'}",477 km,5 hours 5 mins,483 km,5 hours 13 mins,305,313,905.19,905.19
BT122660,2003-03-18,2003-03-25,E107601,37318,Eichstruth,7,1179.17,31.23,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,37318,Eichstruth,37318%2C%20Eichstruth,"{
   ""destination_addresses"" : [ ""37318 Eichstruth, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""182 km"",
                  ""value"" : 182017
               },
               ""duration"" : {
                  ""text"" : ""2 hours 7 mins"",
                  ""value"" : 7603
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""37318 Eichstruth, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""163 km"",
                  ""value"" : 163236
               },
               ""duration"" : {
                  ""text"" : ""2 hours 2 mins"",
                  ""value"" : 7328
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37318 Eichstruth, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '182 km', 'value': 182017}, 'duration': {'text': '2 hours 7 mins', 'value': 7603}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['37318 Eichstruth, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '163 km', 'value': 163236}, 'duration': {'text': '2 hours 2 mins', 'value': 7328}, 'status': 'OK'}]}], 'status': 'OK'}",182 km,2 hours 7 mins,163 km,2 hours 2 mins,127,122,1179.17,1179.17
BT149416,2012-03-15,2012-03-22,E107882,37318,Eichstruth,7,1201.16,29.33,EUR,B100008,Consultant,2001-12-04,114614.25,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,37318,Eichstruth,37318%2C%20Eichstruth,"{
   ""destination_addresses"" : [ ""37318 Eichstruth, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""182 km"",
                  ""value"" : 182017
               },
               ""duration"" : {
                  ""text"" : ""2 hours 7 mins"",
                  ""value"" : 7603
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""37318 Eichstruth, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""163 km"",
                  ""value"" : 163236
               },
               ""duration"" : {
                  ""text"" : ""2 hours 2 mins"",
                  ""value"" : 7328
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37318 Eichstruth, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '182 km', 'value': 182017}, 'duration': {'text': '2 hours 7 mins', 'value': 7603}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['37318 Eichstruth, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '163 km', 'value': 163236}, 'duration': {'text': '2 hours 2 mins', 'value': 7328}, 'status': 'OK'}]}], 'status': 'OK'}",182 km,2 hours 7 mins,163 km,2 hours 2 mins,127,122,1201.16,1201.16
BT123006,2003-05-01,2003-05-05,E107601,54533,Bettenfeld,4,622.17,32.44,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,54533,Bettenfeld,54533%2C%20Bettenfeld,"{
   ""destination_addresses"" : [ ""54533 Bettenfeld, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""412 km"",
                  ""value"" : 412157
               },
               ""duration"" : {
                  ""text"" : ""4 hours 33 mins"",
                  ""value"" : 16383
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""54533 Bettenfeld, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""419 km"",
                  ""value"" : 418882
               },
               ""duration"" : {
                  ""text"" : ""4 hours 41 mins"",
                  ""value"" : 16851
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54533 Bettenfeld, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '412 km', 'value': 412157}, 'duration': {'text': '4 hours 33 mins', 'value': 16383}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['54533 Bettenfeld, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '419 km', 'value': 418882}, 'duration': {'text': '4 hours 41 mins', 'value': 16851}, 'status': 'OK'}]}], 'status': 'OK'}",412 km,4 hours 33 mins,419 km,4 hours 41 mins,273,281,622.17,622.17
BT123778,2003-07-23,2003-07-30,E107601,57258,Freudenberg,7,1298.6,24.94,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,57258,Freudenberg,57258%2C%20Freudenberg,"{
   ""destination_addresses"" : [ ""57258 Freudenberg, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""284 km"",
                  ""value"" : 284161
               },
               ""duration"" : {
                  ""text"" : ""3 hours 16 mins"",
                  ""value"" : 11754
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""57258 Freudenberg, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""291 km"",
                  ""value"" : 290887
               },
               ""duration"" : {
                  ""text"" : ""3 hours 24 mins"",
                  ""value"" : 12222
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['57258 Freudenberg, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '284 km', 'value': 284161}, 'duration': {'text': '3 hours 16 mins', 'value': 11754}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['57258 Freudenberg, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '291 km', 'value': 290887}, 'duration': {'text': '3 hours 24 mins', 'value': 12222}, 'status': 'OK'}]}], 'status': 'OK'}",284 km,3 hours 16 mins,291 km,3 hours 24 mins,196,204,1298.6,1298.6
BT124502,2003-10-17,2003-10-26,E107601,37339,Gernrode,9,1679.54,24.46,EUR,B100007,Consultant,1995-11-11,136507.4,EUR,GER100003,Nentershausen,36214,51.01371,9.9364101,21,37339,Gernrode,37339%2C%20Gernrode,"{
   ""destination_addresses"" : [ ""Gernrode, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""196 km"",
                  ""value"" : 196240
               },
               ""duration"" : {
                  ""text"" : ""2 hours 7 mins"",
                  ""value"" : 7641
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Gernrode, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""177 km"",
                  ""value"" : 177459
               },
               ""duration"" : {
                  ""text"" : ""2 hours 3 mins"",
                  ""value"" : 7366
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Gernrode, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '196 km', 'value': 196240}, 'duration': {'text': '2 hours 7 mins', 'value': 7641}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Gernrode, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '177 km', 'value': 177459}, 'duration': {'text': '2 hours 3 mins', 'value': 7366}, 'status': 'OK'}]}], 'status': 'OK'}",196 km,2 hours 7 mins,177 km,2 hours 3 mins,127,123,1679.54,1679.54
BT151872,2013-01-10,2013-01-13,E108233,37339,Gernrode,3,525.26,24.84,EUR,B100009,Consultant,2008-09-25,96232.33,EUR,GER100003,Bochum Südwest,44795,51.449197,7.195777899999999,21,37339,Gernrode,37339%2C%20Gernrode,"{
   ""destination_addresses"" : [ ""Gernrode, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""196 km"",
                  ""value"" : 196240
               },
               ""duration"" : {
                  ""text"" : ""2 hours 7 mins"",
                  ""value"" : 7641
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Gernrode, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""177 km"",
                  ""value"" : 177459
               },
               ""duration"" : {
                  ""text"" : ""2 hours 3 mins"",
                  ""value"" : 7366
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Gernrode, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '196 km', 'value': 196240}, 'duration': {'text': '2 hours 7 mins', 'value': 7641}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Gernrode, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '177 km', 'value': 177459}, 'duration': {'text': '2 hours 3 mins', 'value': 7366}, 'status': 'OK'}]}], 'status': 'OK'}",196 km,2 hours 7 mins,177 km,2 hours 3 mins,127,123,525.26,525.26
